管轄市町村名,避難先名称,避難種別,指定区分,指定場所,災害区分,土砂災害・浸水・津波浸水予測地域,風水害,津波,耐震性,備蓄の有無,備蓄品目,標高（m）,経度：東経(世界測地系10進法),緯度：北緯(世界測地系10進法),発電機の有無,発動発電機（可搬型）,自家発電機,施設面積〈屋内〉（㎡）,施設面積〈屋外〉（㎡）,収容人数(避難所),収容人数(避難場所）,所在地,備考1
串本町,田原小学校（体育館）,避難所を兼ねる避難場所,,,地震　,津波浸水予測地域,,,耐震　,○,アルファ米,4,135.868515,33.539116,,,,368,,123,123,串本町田原725,
串本町,潮岬中学校（体育館）,避難所を兼ねる避難場所,,,崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,○,間仕切り、大型テント、毛布,53,135.755364,33.44834,,,,637,,212,212,串本町潮岬3349,
串本町,潮岬青少年の家,避難所を兼ねる避難場所,,津波避難目標地点,洪水　崖崩れ・土石流及び地滑り　津波　,,☆☆☆,☆☆☆,,○,無線機,46,135.780534,33.446471,,,,,,425,425,串本町潮岬669,
串本町,潮岬小学校（体育館）,避難所を兼ねる避難場所,,,崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,○,アルファ米、毛布,57,135.75952,33.447715,,,,513,,171,171,串本町潮岬3136,
串本町,潮岬公民館,避難所を兼ねる避難場所,,,洪水　崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,○,アルファ米、保存水、毛布,66,135.760584,33.448416,,,,584,,195,195,串本町潮岬3454-1,
串本町,大島中学校（体育館）,避難所を兼ねる避難場所,,,洪水　崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,○,間仕切り,81,135.825926,33.466961,,,,491,,164,164,串本町須江1482,
串本町,大島消防屯所,避難所を兼ねる避難場所,,津波避難目標地点,崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,,,70,135.810228,33.470622,,,,27,,9,9,串本町大島1572-1,
串本町,大島小学校（体育館）,避難所を兼ねる避難場所,,,洪水　崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,○,アルファ米、大型テント、無線機、保存水,72,135.82451,33.46756,,,,585,,195,195,串本町須江1577-11,
串本町,赤瀬公民館,避難所を兼ねる避難場所,,津波避難目標地点,洪水　崖崩れ・土石流及び地滑り　地震　津波　,土砂災害予測地域　,☆☆☆,☆☆☆,,○,アルファ米、無線機、保存水,28,135.67597,33.489781,,,,828,,276,276,串本町和深2876,
串本町,西地花卉集荷施設,避難所を兼ねる避難場所,,津波避難目標地点,崖崩れ・土石流及び地滑り　地震　津波　,,,☆☆☆,耐震　,○,,45,135.817798,33.510114,,,,102,,34,34,串本町和深535-4,
串本町,西向中学校（体育館）,避難所を兼ねる避難場所,,,地震　,津波浸水予測地域,,,耐震　,○,間仕切り,7,135.817798,33.510114,,,,616,,205,205,串本町西向922,
串本町,西向小学校（体育館）,避難所を兼ねる避難場所,,津波避難目標地点,地震　津波　,土砂災害予測地域　,☆,☆☆☆,耐震　,○,アルファ米、大型テント、毛布,8,135.820158,33.515219,,,,429,,143,143,串本町西向638,
串本町,正法寺,避難所を兼ねる避難場所,,津波避難目標地点,洪水　崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,,,,10,135.869104,33.558186,,,,67,,22,22,串本町上田原1185,
串本町,成就寺,避難所を兼ねる避難場所,,津波避難目標地点,地震　津波　,土砂災害予測地域　,☆,☆☆,,,,10,135.819765,33.518035,,,,102,,34,34,串本町西向396,
串本町,須江コミュニティセンター,避難所を兼ねる避難場所,,,洪水　地震　津波　,土砂災害予測地域　,☆☆☆,☆☆☆,耐震　,,,88,135.826071,33.462696,,,,41,,14,14,串本町須江721-2,
串本町,晋済寺,避難所を兼ねる避難場所,,,地震　津波　,,☆☆☆,☆☆☆,,,,21,135.844499,33.554118,,,,74,,25,25,串本町佐部428,
串本町,上品寺,避難所を兼ねる避難場所,,津波避難目標地点,洪水　地震　津波　,土砂災害予測地域　,,☆☆☆,,,,12,135.655853,33.503229,,,,124,,41,41,串本町和深929,
串本町,小河口多目的集会所,避難所を兼ねる避難場所,,津波避難目標地点,洪水　地震　津波　,,☆,☆☆☆,耐震　,,,16,135.658008,33.509004,,,,101,,34,34,串本町和深1170,
串本町,宗福寺,避難所を兼ねる避難場所,,津波避難目標地点,洪水　地震　津波　,土砂災害予測地域　,☆,☆☆☆,,○,保存水、毛布,10,135.816105,33.515713,,,,77,,26,26,串本町神野川1211,
串本町,山村交流センター,避難所を兼ねる避難場所,,,崖崩れ・土石流及び地滑り　地震　,津波浸水予測地域,,,耐震　,,,4,135.868302,33.535713,,,,331,,110,110,串本町田原277-4,
串本町,光明寺,避難所を兼ねる避難場所,,津波避難目標地点,崖崩れ・土石流及び地滑り　地震　津波　,土砂災害予測地域　,,☆☆☆,,○,アルファ米、保存水,17,135.763836,33.487304,,,,79,,26,26,串本町高富375,
串本町,古田コミュニティセンター,避難所を兼ねる避難場所,,,洪水　地震　津波　,土砂災害予測地域　津波浸水予測地域,☆☆☆,☆☆☆,耐震　,,,9,135.812542,33.530176,,,,50,,16,16,串本町古田199-1,
串本町,古座福祉センター,避難所を兼ねる避難場所,,,洪水　崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,,,74,135.833459,33.518338,,,,1306,,435,435,串本町上野山291-4,
串本町,古座小学校（体育館フロア）,避難所を兼ねる避難場所,,,洪水　地震　,土砂災害予測地域　津波浸水予測地域,☆,,耐震　,○,アルファ米、間仕切り,13,135.826726,33.522086,,,,540,,180,180,串本町中湊160,
串本町,古座ヴィラコミュニティセンター,避難所を兼ねる避難場所,,,洪水　崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,○,無線機、アルファ米、保存水、毛布,27,135.862582,33.529513,,,,77,,26,26,串本町田原3704-101,
串本町,串本町立体育館,避難所を兼ねる避難場所,,,洪水　崖崩れ・土石流及び地滑り　地震　,津波浸水予測地域,☆☆☆,,耐震　,,,3,135.783764,33.472073,,,,2148,,716,716,串本町串本2427,
串本町,串本中学校（体育館）,避難所を兼ねる避難場所,,緊急避難は校舎3階以上,洪水　地震　,津波浸水予測地域,,,耐震　,,,5,135.780759,33.462984,,,,943,,314,314,串本町串本1620,
串本町,旧和深中学校,避難所を兼ねる避難場所,,,地震　津波　,,,☆☆☆,,,,11,135.656414,33.504482,,,,2725,,902,902,串本町和深978,
串本町,旧田原中学校（２階以上）,避難所を兼ねる避難場所,,,洪水　崖崩れ・土石流及び地滑り　地震　津波　,津波浸水予測地域,☆,☆,耐震　,○,大型テント、間仕切り,4,135.867969,33.537582,,,,1385,,462,462,串本町田原700,
串本町,旧西向幼稚園,避難所を兼ねる避難場所,,,崖崩れ・土石流及び地滑り　地震　,津波浸水予測地域,☆☆☆,,耐震　,,,3,135.820504,33.5127,,,,420,,140,140,串本町西向858-3,
串本町,願成寺,避難所を兼ねる避難場所,,,地震　津波　,土砂災害予測地域　,,☆☆☆,,,,13,135.683536,33.494587,,,,76,,25,25,串本町田子89,
串本町,観福寺,避難所を兼ねる避難場所,,津波避難目標地点,洪水　地震　津波　,土砂災害予測地域　,☆,☆☆☆,,,,17,135.793387,33.451417,,,,96,,32,32,串本町出雲103,
串本町,樫野集会所,避難所を兼ねる避難場所,,,崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,,,48,135.849118,33.468525,,,,130,,43,43,串本町樫野852,
串本町,永明寺,避難所を兼ねる避難場所,,,地震　,土砂災害予測地域　浸水予測地域　津波浸水予測地域,,,,,,7,135.838581,33.520285,,,,92,,31,31,串本町津荷533,
串本町,伊串多目的集会所,避難所を兼ねる避難場所,,,洪水　崖崩れ・土石流及び地滑り　地震　,,☆☆☆,,耐震　,,,6,135.804369,33.503259,,,,193,,64,64,串本町伊串264-2,
串本町,目津大浦集会所,避難所を兼ねる避難場所,,,地震　,津波浸水予測地域,,,,,,5,135.817273,33.506643,,,,115,,38,38,串本町西向1480-49,
串本町,妙福寺,避難所を兼ねる避難場所,,,洪水　崖崩れ・土石流及び地滑り　地震　,津波浸水予測地域,☆☆,,,,,10,135.82227,33.516556,,,,80,,27,27,串本町西向577,
串本町,武道館,避難所を兼ねる避難場所,,,洪水　地震　,津波浸水予測地域,,,耐震　,,,3,135.784787,33.474271,,,,568,,189,189,串本町串本2564,
串本町,橋杭集会所,避難所を兼ねる避難場所,,,洪水　地震　,土砂災害予測地域　津波浸水予測地域,☆,,耐震　,○,毛布,9,135.791744,33.487602,,,,570,,190,190,串本町鬮野川1455-1,
串本町,二色多目的集会所,避難所を兼ねる避難場所,,,崖崩れ・土石流及び地滑り　地震　,津波浸水予測地域,☆☆☆,,耐震　,○,毛布,4,135.766932,33.482219,,,,231,,77,77,串本町二色372-1,
串本町,西向多目的集会所,避難所を兼ねる避難場所,,,地震　,土砂災害予測地域　津波浸水予測地域,,,耐震　,,,8,135.820223,33.514444,,,,226,,75,75,串本町西向648-1,
串本町,二区会館,避難所を兼ねる避難場所,,,崖崩れ・土石流及び地滑り　地震　,津波浸水予測地域,☆,,耐震　,,,3,135.780792,33.467224,,,,120,,40,40,串本町串本1940,
串本町,中湊コミュニティセンター,避難所を兼ねる避難場所,,,洪水　地震　,土砂災害予測地域　津波浸水予測地域,,,耐震　,,,4,135.823925,33.522449,,,,210,,70,70,串本町中湊163-12,
串本町,町民文化センター,避難所を兼ねる避難場所,,,洪水　地震　,土砂災害予測地域　津波浸水予測地域,☆☆☆,,,,,4,135.824003,33.516521,,,,324,,108,108,串本町西向450,
串本町,田並上多目的集会所（愛民会館）,避難所を兼ねる避難場所,,津波避難目標地点,洪水　地震　津波　,,☆☆☆,☆☆☆,,,,13,135.718645,33.495879,,,,84,,28,28,串本町田並上95-3,
串本町,田子多目的集会所,避難所を兼ねる避難場所,,,地震　,津波浸水予測地域,,,耐震　,,,4,135.683749,33.492521,,,,136,,45,45,串本町田子118-5,
串本町,高富地区集会所,避難所を兼ねる避難場所,,,地震　,,,,耐震　,,,5,135.763069,33.48512,,,,88,,29,29,串本町高富485-3,
串本町,須江・浜須賀集会所,避難所を兼ねる避難場所,,,洪水　崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,○,,59,135.827707,33.458834,,,,109,,36,36,串本町須江635,
串本町,サンゴ台集会所,避難所を兼ねる避難場所,,津波避難目標地点,崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,,,42,135.781333,33.482445,,,,83,,28,28,串本町サンゴ台1060-140,
串本町,三区会館,避難所を兼ねる避難場所,,,洪水　崖崩れ・土石流及び地滑り　地震　,津波浸水予測地域,☆☆☆,,耐震　,,,6,135.777813,33.468001,,,,88,,29,29,串本町串本1049-6,
串本町,佐部集会所,避難所を兼ねる避難場所,,,崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,,,13,135.85586,33.549926,,,,120,,40,40,串本町佐部320,
串本町,古座消防拠点施設,避難所を兼ねる避難場所,,,地震　,土砂災害予測地域　津波浸水予測地域,,,,,,4,135.827966,33.514861,,,,94,,31,31,串本町古座274-2,
串本町,古座小学校（２階以上）,避難所を兼ねる避難場所,,津波避難目標地点,崖崩れ・土石流及び地滑り　,土砂災害予測地域　津波浸水予測地域,,,耐震　,,,13,135.826716,33.522089,,,,960,,320,,串本町中湊161,
串本町,古座集会所,避難所を兼ねる避難場所,,,地震　,土砂災害予測地域　津波浸水予測地域,,,耐震　,,,5,135.834643,33.516778,,,,91,,30,30,串本町古座348,
串本町,古座公民館,避難所を兼ねる避難場所,,津波避難目標地点,地震　津波　,,,☆☆☆,耐震　,,,8,135.826349,33.520508,,,,250,,83,83,串本町中湊65,
串本町,クラブハウス,避難所を兼ねる避難場所,,津波避難目標地点,洪水　崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,,,40,135.785125,33.483432,,,,265,,88,88,串本町サンゴ台1060-42,
串本町,串本町立文化センター,避難所を兼ねる避難場所,,,崖崩れ・土石流及び地滑り　,津波浸水予測地域,☆☆☆,,耐震　,,,3,135.78403,33.472497,,,,631,,210,210,串本町串本2427,
串本町,串本小学校（体育館）,避難所を兼ねる避難場所,,,洪水　崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　津波浸水予測地域,☆,,耐震　,,,6,135.777259,33.470462,,,,472,,157,157,串本町串本776,
串本町,串本古座高校古座校舎体育館,避難所を兼ねる避難場所,,津波避難目標地点,地震　津波　,土砂災害予測地域　,,☆☆☆,耐震　,○,,9,135.828096,33.523117,,,,1759,,586,586,串本町中湊377,
串本町,串本古座高校串本校舎体育館,避難所を兼ねる避難場所,,津波避難目標地点,地震　津波　,土砂災害予測地域　,,☆☆☆,耐震　,○,アルファ米、間仕切り,13,135.779418,33.461408,,,,1908,,636,636,串本町串本1522,
串本町,旧養春小学校,避難所を兼ねる避難場所,,,洪水　地震　,土砂災害予測地域　津波浸水予測地域,☆☆☆,,耐震　,○,アルファ米、保存水、毛布,4,135.800662,33.501105,,,,1290,,430,430,串本町姫27,
串本町,神野川会館,避難所を兼ねる避難場所,,,洪水　崖崩れ・土石流及び地滑り　地震　,津波浸水予測地域,,,,,,5,135.817538,33.514382,,,,54,,18,18,串本町西向22-1,
串本町,上田原生活改善センター,避難所を兼ねる避難場所,,,地震　津波　,浸水予測地域　,,☆☆☆,,,,10,135.869722,33.561047,,,,112,,37,37,串本町上田原867-1,
串本町,大水崎会館,避難所を兼ねる避難場所,,,地震　,津波浸水予測地域,,,耐震　,,,5,135.785676,33.479144,,,,87,,29,29,串本町串本2075,
串本町,江田多目的集会所,避難所を兼ねる避難場所,,,洪水　地震　,津波浸水予測地域,,,耐震　,,,4,135.700226,33.494829,,,,136,,45,45,串本町江田91-1,
串本町,安指会館,避難所を兼ねる避難場所,,,洪水　地震　,津波浸水予測地域,,,耐震　,,,5,135.669554,33.492159,,,,110,,37,37,串本町和深2720-5,
串本町,古座あさかぜ園,避難所を兼ねる避難場所,,,崖崩れ・土石流及び地滑り　津波　,,☆☆☆,☆☆☆,,,,9,135.869747,33.555816,,,,264,,26,26,串本町上田原1237,
串本町,古座漁村センター,避難所を兼ねる避難場所,,,洪水　地震　,土砂災害予測地域　津波浸水予測地域,☆☆☆,,耐震　,,,4,135.827361,33.516771,,,,609,,203,203,串本町古座164-1,
串本町,田原区民会館,避難所を兼ねる避難場所,,,崖崩れ・土石流及び地滑り　地震　,津波浸水予測地域,☆☆☆,,耐震　,○,ブルーシート,4,135.869058,33.536818,,,,70,,23,23,串本町田原540,
串本町,津荷集会所,避難所を兼ねる避難場所,,,洪水　崖崩れ・土石流及び地滑り　地震　,津波浸水予測地域,☆☆☆,,耐震　,○,無線機、アルファ米、保存水、毛布,4,135.840727,33.519891,,,,198,,66,66,串本町津荷376,
串本町,紀伊大島開発総合センター,避難所を兼ねる避難場所,,,地震　,土砂災害予測地域　津波浸水予測地域,☆,,耐震　,○,無線機、毛布,3,135.801885,33.472214,,,,563,,188,188,串本町大島8-10,
串本町,ふれあいの家,避難所を兼ねる避難場所,,津波避難目標地点,洪水　崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,,,57,135.781224,33.449703,,,,79,,26,26,串本町出雲1614-1,
